Año,ID_MUNICIPIO,Municipio,Concepto,Valor
2017,67,Villa Hidalgo,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",5909
2017,67,Villa Hidalgo,28000 Materiales y suministros para seguridad,NA
2017,67,Villa Hidalgo,"29000 Herramientas, refacciones y accesorios menores",7816
2017,67,Villa Hidalgo,31000 Servicios básicos,989913
2017,67,Villa Hidalgo,32000 Servicios de arrendamiento,29592
2017,67,Villa Hidalgo,"33000 Servicios profesionales, científicos, técnicos y otros servicios",383675
2017,67,Villa Hidalgo,"34000 Servicios financieros, bancarios y comerciales",40093
2017,67,Villa Hidalgo,"35000 Servicios de instalación, reparación, mantenimiento y conservación",907641
2017,67,Villa Hidalgo,36000 Servicios de comunicación social y publicidad,105616
2017,67,Villa Hidalgo,37000 Servicios de traslado y viáticos,486316
2017,67,Villa Hidalgo,38000 Servicios oficiales,327749
2017,67,Villa Hidalgo,39000 Otros servicios generales,44702
2017,67,Villa Hidalgo,41000 Transferencias internas y asignaciones al sector público,184603
2017,67,Villa Hidalgo,43000 Subsidios y subvenciones,NA
2017,67,Villa Hidalgo,44000 Ayudas sociales,473207
2017,67,Villa Hidalgo,45000 Pensiones y jubilaciones,51168
2017,67,Villa Hidalgo,51000 Mobiliario y equipo de administración,NA
2017,67,Villa Hidalgo,52000 Mobiliario y equipo educacional y recreativo,NA
2017,67,Villa Hidalgo,54000 Vehículos y equipo de transporte,NA
2017,67,Villa Hidalgo,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2017,67,Villa Hidalgo,"56000 Maquinaria, otros equipos y herramientas",NA
2017,67,Villa Hidalgo,57000 Activos biológicos,NA
2017,67,Villa Hidalgo,58000 Bienes inmuebles,NA
2017,67,Villa Hidalgo,59000 Activos intangibles,NA
2017,67,Villa Hidalgo,61000 Obra pública en bienes de dominio público,1037681
2017,67,Villa Hidalgo,62000 Obra pública en bienes propios,NA
2017,67,Villa Hidalgo,63000 Proyectos productivos y acciones de fomento,NA
2017,67,Villa Hidalgo,71000 Inversiones para el fomento de actividades productivas,NA
2017,67,Villa Hidalgo,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2017,67,Villa Hidalgo,91000 Amortización de la deuda pública,5.00E+05
2017,67,Villa Hidalgo,92000 Intereses de la deuda pública,19835
2017,67,Villa Hidalgo,93000 Comisiones de la deuda pública,NA
2017,67,Villa Hidalgo,94000 Gastos de la deuda pública,NA
2017,67,Villa Hidalgo,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2017,67,Villa Hidalgo,  Egresos diversos,NA
2017,68,Villa Pesqueira,11000 Remuneraciones al personal,3639547
2017,68,Villa Pesqueira,13000 Remuneraciones adicionales y especiales,285511
2017,68,Villa Pesqueira,14000 Seguridad social,1770401
2017,68,Villa Pesqueira,15000 Otras prestaciones sociales y económicas,NA
2017,68,Villa Pesqueira,16000 Previsiones,NA
2017,68,Villa Pesqueira,17000 Pago de estímulos a servidores públicos,NA
2017,68,Villa Pesqueira,"21000 Materiales de administración, emisión de documentos y artículos oficiales",30996
2017,68,Villa Pesqueira,22000 Alimentos y utensilios,109502
2017,68,Villa Pesqueira,24000 Materiales y artículos de construcción y de reparación,30367
2017,68,Villa Pesqueira,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",NA
2017,68,Villa Pesqueira,"26000 Combustibles, lubricantes y aditivos",1343156
2017,68,Villa Pesqueira,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",38152
2017,68,Villa Pesqueira,28000 Materiales y suministros para seguridad,NA
2017,68,Villa Pesqueira,"29000 Herramientas, refacciones y accesorios menores",6100
2017,68,Villa Pesqueira,31000 Servicios básicos,499171
2017,68,Villa Pesqueira,32000 Servicios de arrendamiento,734023
2017,68,Villa Pesqueira,"33000 Servicios profesionales, científicos, técnicos y otros servicios",NA
2017,68,Villa Pesqueira,"34000 Servicios financieros, bancarios y comerciales",13775
2017,68,Villa Pesqueira,"35000 Servicios de instalación, reparación, mantenimiento y conservación",574777
2017,68,Villa Pesqueira,36000 Servicios de comunicación social y publicidad,NA
2017,68,Villa Pesqueira,37000 Servicios de traslado y viáticos,33206
2017,68,Villa Pesqueira,38000 Servicios oficiales,212515
2017,68,Villa Pesqueira,39000 Otros servicios generales,13059
2017,68,Villa Pesqueira,41000 Transferencias internas y asignaciones al sector público,198793
2017,68,Villa Pesqueira,43000 Subsidios y subvenciones,NA
2017,68,Villa Pesqueira,44000 Ayudas sociales,177932
2017,68,Villa Pesqueira,45000 Pensiones y jubilaciones,50000
2017,68,Villa Pesqueira,51000 Mobiliario y equipo de administración,NA
2017,68,Villa Pesqueira,52000 Mobiliario y equipo educacional y recreativo,NA
2017,68,Villa Pesqueira,54000 Vehículos y equipo de transporte,NA
2017,68,Villa Pesqueira,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2017,68,Villa Pesqueira,"56000 Maquinaria, otros equipos y herramientas",NA
2017,68,Villa Pesqueira,57000 Activos biológicos,NA
2017,68,Villa Pesqueira,58000 Bienes inmuebles,NA
2017,68,Villa Pesqueira,59000 Activos intangibles,NA
2017,68,Villa Pesqueira,61000 Obra pública en bienes de dominio público,3148288
2017,68,Villa Pesqueira,62000 Obra pública en bienes propios,240700
2017,68,Villa Pesqueira,63000 Proyectos productivos y acciones de fomento,NA
2017,68,Villa Pesqueira,71000 Inversiones para el fomento de actividades productivas,NA
2017,68,Villa Pesqueira,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2017,68,Villa Pesqueira,91000 Amortización de la deuda pública,NA
2017,68,Villa Pesqueira,92000 Intereses de la deuda pública,7318
2017,68,Villa Pesqueira,93000 Comisiones de la deuda pública,NA
2017,68,Villa Pesqueira,94000 Gastos de la deuda pública,NA
2017,68,Villa Pesqueira,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2017,68,Villa Pesqueira,  Egresos diversos,NA
2017,69,Yécora,11000 Remuneraciones al personal,6364696
2017,69,Yécora,13000 Remuneraciones adicionales y especiales,542109
2017,69,Yécora,14000 Seguridad social,3132176
2017,69,Yécora,15000 Otras prestaciones sociales y económicas,900
2017,69,Yécora,16000 Previsiones,NA
2017,69,Yécora,17000 Pago de estímulos a servidores públicos,NA
2017,69,Yécora,"21000 Materiales de administración, emisión de documentos y artículos oficiales",118584
2017,69,Yécora,22000 Alimentos y utensilios,151852
2017,69,Yécora,24000 Materiales y artículos de construcción y de reparación,111135
2017,69,Yécora,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",6556
2017,69,Yécora,"26000 Combustibles, lubricantes y aditivos",2660382
2017,69,Yécora,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",50130
2017,69,Yécora,28000 Materiales y suministros para seguridad,NA
2017,69,Yécora,"29000 Herramientas, refacciones y accesorios menores",228281
2017,69,Yécora,31000 Servicios básicos,1052401
2017,69,Yécora,32000 Servicios de arrendamiento,607600
2017,69,Yécora,"33000 Servicios profesionales, científicos, técnicos y otros servicios",350876
2017,69,Yécora,"34000 Servicios financieros, bancarios y comerciales",201761
2017,69,Yécora,"35000 Servicios de instalación, reparación, mantenimiento y conservación",886673
2017,69,Yécora,36000 Servicios de comunicación social y publicidad,NA
2017,69,Yécora,37000 Servicios de traslado y viáticos,275329
2017,69,Yécora,38000 Servicios oficiales,1427138
2017,69,Yécora,39000 Otros servicios generales,237490
2017,69,Yécora,41000 Transferencias internas y asignaciones al sector público,468469
2017,69,Yécora,43000 Subsidios y subvenciones,NA
2017,69,Yécora,44000 Ayudas sociales,1530972
2017,69,Yécora,45000 Pensiones y jubilaciones,330684
2017,69,Yécora,51000 Mobiliario y equipo de administración,NA
2017,69,Yécora,52000 Mobiliario y equipo educacional y recreativo,NA
2017,69,Yécora,54000 Vehículos y equipo de transporte,NA
2017,69,Yécora,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2017,69,Yécora,"56000 Maquinaria, otros equipos y herramientas",NA
2017,69,Yécora,57000 Activos biológicos,NA
2017,69,Yécora,58000 Bienes inmuebles,NA
2017,69,Yécora,59000 Activos intangibles,NA
2017,69,Yécora,61000 Obra pública en bienes de dominio público,8935419
2017,69,Yécora,62000 Obra pública en bienes propios,NA
2017,69,Yécora,63000 Proyectos productivos y acciones de fomento,NA
2017,69,Yécora,71000 Inversiones para el fomento de actividades productivas,NA
2017,69,Yécora,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2017,69,Yécora,91000 Amortización de la deuda pública,938461
2017,69,Yécora,92000 Intereses de la deuda pública,424463
2017,69,Yécora,93000 Comisiones de la deuda pública,NA
2017,69,Yécora,94000 Gastos de la deuda pública,NA
2017,69,Yécora,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2017,69,Yécora,  Egresos diversos,NA
2017,70,General Plutarco Elías Calles,11000 Remuneraciones al personal,19203114
2017,70,General Plutarco Elías Calles,13000 Remuneraciones adicionales y especiales,5496384
2017,70,General Plutarco Elías Calles,14000 Seguridad social,5982456
2017,70,General Plutarco Elías Calles,15000 Otras prestaciones sociales y económicas,NA
2017,70,General Plutarco Elías Calles,16000 Previsiones,NA
2017,70,General Plutarco Elías Calles,17000 Pago de estímulos a servidores públicos,NA
2017,70,General Plutarco Elías Calles,"21000 Materiales de administración, emisión de documentos y artículos oficiales",617456
2017,70,General Plutarco Elías Calles,22000 Alimentos y utensilios,185949
2017,70,General Plutarco Elías Calles,24000 Materiales y artículos de construcción y de reparación,64606
2017,70,General Plutarco Elías Calles,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",156
2017,70,General Plutarco Elías Calles,"26000 Combustibles, lubricantes y aditivos",4062425
2017,70,General Plutarco Elías Calles,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",136150
2017,70,General Plutarco Elías Calles,28000 Materiales y suministros para seguridad,7854
2017,70,General Plutarco Elías Calles,"29000 Herramientas, refacciones y accesorios menores",57244
2017,70,General Plutarco Elías Calles,31000 Servicios básicos,3969553
2017,70,General Plutarco Elías Calles,32000 Servicios de arrendamiento,83523
2017,70,General Plutarco Elías Calles,"33000 Servicios profesionales, científicos, técnicos y otros servicios",37979
2017,70,General Plutarco Elías Calles,"34000 Servicios financieros, bancarios y comerciales",394436
2017,70,General Plutarco Elías Calles,"35000 Servicios de instalación, reparación, mantenimiento y conservación",1354097
2017,70,General Plutarco Elías Calles,36000 Servicios de comunicación social y publicidad,104352
2017,70,General Plutarco Elías Calles,37000 Servicios de traslado y viáticos,406670
2017,70,General Plutarco Elías Calles,38000 Servicios oficiales,1094803
2017,70,General Plutarco Elías Calles,39000 Otros servicios generales,123924
2017,70,General Plutarco Elías Calles,41000 Transferencias internas y asignaciones al sector público,458855
2017,70,General Plutarco Elías Calles,43000 Subsidios y subvenciones,NA
2017,70,General Plutarco Elías Calles,44000 Ayudas sociales,1562340
2017,70,General Plutarco Elías Calles,45000 Pensiones y jubilaciones,310605
2017,70,General Plutarco Elías Calles,51000 Mobiliario y equipo de administración,19856
2017,70,General Plutarco Elías Calles,52000 Mobiliario y equipo educacional y recreativo,NA
2017,70,General Plutarco Elías Calles,54000 Vehículos y equipo de transporte,56848
2017,70,General Plutarco Elías Calles,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2017,70,General Plutarco Elías Calles,"56000 Maquinaria, otros equipos y herramientas",19220
2017,70,General Plutarco Elías Calles,57000 Activos biológicos,NA
2017,70,General Plutarco Elías Calles,58000 Bienes inmuebles,NA
2017,70,General Plutarco Elías Calles,59000 Activos intangibles,NA
2017,70,General Plutarco Elías Calles,61000 Obra pública en bienes de dominio público,11216351
2017,70,General Plutarco Elías Calles,62000 Obra pública en bienes propios,2256685
2017,70,General Plutarco Elías Calles,63000 Proyectos productivos y acciones de fomento,147837
2017,70,General Plutarco Elías Calles,71000 Inversiones para el fomento de actividades productivas,NA
2017,70,General Plutarco Elías Calles,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2017,70,General Plutarco Elías Calles,91000 Amortización de la deuda pública,NA
2017,70,General Plutarco Elías Calles,92000 Intereses de la deuda pública,884058
2017,70,General Plutarco Elías Calles,93000 Comisiones de la deuda pública,NA
2017,70,General Plutarco Elías Calles,94000 Gastos de la deuda pública,NA
2017,70,General Plutarco Elías Calles,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2017,70,General Plutarco Elías Calles,  Egresos diversos,NA
2017,71,Benito Juárez,11000 Remuneraciones al personal,17574518
2017,71,Benito Juárez,13000 Remuneraciones adicionales y especiales,7761015
2017,71,Benito Juárez,14000 Seguridad social,9460971
2017,71,Benito Juárez,15000 Otras prestaciones sociales y económicas,1023254
2017,71,Benito Juárez,16000 Previsiones,NA
2017,71,Benito Juárez,17000 Pago de estímulos a servidores públicos,6206447
2017,71,Benito Juárez,"21000 Materiales de administración, emisión de documentos y artículos oficiales",320608
2017,71,Benito Juárez,22000 Alimentos y utensilios,82488
2017,71,Benito Juárez,24000 Materiales y artículos de construcción y de reparación,104556
2017,71,Benito Juárez,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",16914
2017,71,Benito Juárez,"26000 Combustibles, lubricantes y aditivos",4222428
2017,71,Benito Juárez,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",125632
2017,71,Benito Juárez,28000 Materiales y suministros para seguridad,NA
2017,71,Benito Juárez,"29000 Herramientas, refacciones y accesorios menores",64287
2017,71,Benito Juárez,31000 Servicios básicos,4534278
2017,71,Benito Juárez,32000 Servicios de arrendamiento,455627
2017,71,Benito Juárez,"33000 Servicios profesionales, científicos, técnicos y otros servicios",164028
2017,71,Benito Juárez,"34000 Servicios financieros, bancarios y comerciales",294054
2017,71,Benito Juárez,"35000 Servicios de instalación, reparación, mantenimiento y conservación",828773
2017,71,Benito Juárez,36000 Servicios de comunicación social y publicidad,320793
2017,71,Benito Juárez,37000 Servicios de traslado y viáticos,674006
2017,71,Benito Juárez,38000 Servicios oficiales,620873
2017,71,Benito Juárez,39000 Otros servicios generales,929207
2017,71,Benito Juárez,41000 Transferencias internas y asignaciones al sector público,507074
2017,71,Benito Juárez,43000 Subsidios y subvenciones,NA
2017,71,Benito Juárez,44000 Ayudas sociales,2611714
2017,71,Benito Juárez,45000 Pensiones y jubilaciones,3515620
2017,71,Benito Juárez,51000 Mobiliario y equipo de administración,18445
2017,71,Benito Juárez,52000 Mobiliario y equipo educacional y recreativo,NA
