Año,ent,entidad,indicador,tipo,porcentaje,miles_de_personas
2020,21,Puebla,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,69.9,4634071
2020,22,Querétaro,Población en situación de pobreza,Pobreza,31.3,750410
2020,22,Querétaro,Población en situación de pobreza moderada,Pobreza,28.4,680681
2020,22,Querétaro,Población en situación de pobreza extrema,Pobreza,2.9,69729
2020,22,Querétaro,Población vulnerable por carencias sociales,Pobreza,30.5,730972
2020,22,Querétaro,Población vulnerable por ingresos,Pobreza,8.6,205717
2020,22,Querétaro,Población no pobre y no vulnerable,Pobreza,29.6,708441
2020,22,Querétaro,Rezago educativo,Carencia social,17,406693
2020,22,Querétaro,Carencia por acceso a los servicios de salud,Carencia social,20.9,500217
2020,22,Querétaro,Carencia por acceso a la seguridad social,Carencia social,44.9,1076281
2020,22,Querétaro,Carencia por calidad y espacios de la vivienda,Carencia social,6.7,160912
2020,22,Querétaro,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,10,238796
2020,22,Querétaro,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,18.2,436319
2020,22,Querétaro,Población con al menos una carencia social,Privación social,61.8,1481382
2020,22,Querétaro,Población con al menos tres carencias sociales,Privación social,14.5,347714
2020,22,Querétaro,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,8.4,200719
2020,22,Querétaro,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,39.9,956127
2020,23,Quintana Roo,Población en situación de pobreza,Pobreza,47.5,892875
2020,23,Quintana Roo,Población en situación de pobreza moderada,Pobreza,36.9,693436
2020,23,Quintana Roo,Población en situación de pobreza extrema,Pobreza,10.6,199439
2020,23,Quintana Roo,Población vulnerable por carencias sociales,Pobreza,21.5,404214
2020,23,Quintana Roo,Población vulnerable por ingresos,Pobreza,9.5,178526
2020,23,Quintana Roo,Población no pobre y no vulnerable,Pobreza,21.5,404902
2020,23,Quintana Roo,Rezago educativo,Carencia social,17.5,329937
2020,23,Quintana Roo,Carencia por acceso a los servicios de salud,Carencia social,24.8,466739
2020,23,Quintana Roo,Carencia por acceso a la seguridad social,Carencia social,48.3,908554
2020,23,Quintana Roo,Carencia por calidad y espacios de la vivienda,Carencia social,14.2,266883
2020,23,Quintana Roo,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,21.4,401816
2020,23,Quintana Roo,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,29.4,553040
2020,23,Quintana Roo,Población con al menos una carencia social,Privación social,69,1297089
2020,23,Quintana Roo,Población con al menos tres carencias sociales,Privación social,25.4,477324
2020,23,Quintana Roo,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,23.1,434731
2020,23,Quintana Roo,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,57,1071401
2020,24,San Luis Potosí,Población en situación de pobreza,Pobreza,42.8,1213957
2020,24,San Luis Potosí,Población en situación de pobreza moderada,Pobreza,34,963352
2020,24,San Luis Potosí,Población en situación de pobreza extrema,Pobreza,8.8,250605
2020,24,San Luis Potosí,Población vulnerable por carencias sociales,Pobreza,25.1,710848
2020,24,San Luis Potosí,Población vulnerable por ingresos,Pobreza,8.7,245931
2020,24,San Luis Potosí,Población no pobre y no vulnerable,Pobreza,23.4,662557
2020,24,San Luis Potosí,Rezago educativo,Carencia social,19.2,544853
2020,24,San Luis Potosí,Carencia por acceso a los servicios de salud,Carencia social,19.8,559975
2020,24,San Luis Potosí,Carencia por acceso a la seguridad social,Carencia social,51.6,1462645
2020,24,San Luis Potosí,Carencia por calidad y espacios de la vivienda,Carencia social,9.3,264265
2020,24,San Luis Potosí,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,25,708702
2020,24,San Luis Potosí,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,18.7,529380
2020,24,San Luis Potosí,Población con al menos una carencia social,Privación social,67.9,1924805
2020,24,San Luis Potosí,Población con al menos tres carencias sociales,Privación social,21.6,612417
2020,24,San Luis Potosí,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,17.8,504451
2020,24,San Luis Potosí,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,51.5,1459888
2020,25,Sinaloa,Población en situación de pobreza,Pobreza,28.1,853851
2020,25,Sinaloa,Población en situación de pobreza moderada,Pobreza,25.6,779915
2020,25,Sinaloa,Población en situación de pobreza extrema,Pobreza,2.4,73936
2020,25,Sinaloa,Población vulnerable por carencias sociales,Pobreza,32,974726
2020,25,Sinaloa,Población vulnerable por ingresos,Pobreza,8.2,247963
2020,25,Sinaloa,Población no pobre y no vulnerable,Pobreza,31.7,965172
2020,25,Sinaloa,Rezago educativo,Carencia social,16.8,512409
2020,25,Sinaloa,Carencia por acceso a los servicios de salud,Carencia social,19.6,595359
2020,25,Sinaloa,Carencia por acceso a la seguridad social,Carencia social,39.2,1191303
2020,25,Sinaloa,Carencia por calidad y espacios de la vivienda,Carencia social,7,212091
2020,25,Sinaloa,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,11.7,354934
2020,25,Sinaloa,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,22.1,671064
2020,25,Sinaloa,Población con al menos una carencia social,Privación social,60.1,1828577
2020,25,Sinaloa,Población con al menos tres carencias sociales,Privación social,14.8,450079
2020,25,Sinaloa,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,6.6,199400
2020,25,Sinaloa,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,36.2,1101814
2020,26,Sonora,Población en situación de pobreza,Pobreza,29.9,885029
2020,26,Sonora,Población en situación de pobreza moderada,Pobreza,26.4,780099
2020,26,Sonora,Población en situación de pobreza extrema,Pobreza,3.5,104930
2020,26,Sonora,Población vulnerable por carencias sociales,Pobreza,26.1,771282
2020,26,Sonora,Población vulnerable por ingresos,Pobreza,10.2,301262
2020,26,Sonora,Población no pobre y no vulnerable,Pobreza,33.8,1000014
2020,26,Sonora,Rezago educativo,Carencia social,15.6,461038
2020,26,Sonora,Carencia por acceso a los servicios de salud,Carencia social,20.1,593599
2020,26,Sonora,Carencia por acceso a la seguridad social,Carencia social,34,1006099
2020,26,Sonora,Carencia por calidad y espacios de la vivienda,Carencia social,8.6,253507
2020,26,Sonora,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,10.1,299224
2020,26,Sonora,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,22.3,660960
2020,26,Sonora,Población con al menos una carencia social,Privación social,56,1656311
2020,26,Sonora,Población con al menos tres carencias sociales,Privación social,14.5,428948
2020,26,Sonora,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,10.1,298391
2020,26,Sonora,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,40.1,1186291
2020,27,Tabasco,Población en situación de pobreza,Pobreza,54.5,1316094
2020,27,Tabasco,Población en situación de pobreza moderada,Pobreza,40.8,985290
2020,27,Tabasco,Población en situación de pobreza extrema,Pobreza,13.7,330804
2020,27,Tabasco,Población vulnerable por carencias sociales,Pobreza,25.9,624778
2020,27,Tabasco,Población vulnerable por ingresos,Pobreza,5.2,124946
2020,27,Tabasco,Población no pobre y no vulnerable,Pobreza,14.5,350018
2020,27,Tabasco,Rezago educativo,Carencia social,16.6,401326
2020,27,Tabasco,Carencia por acceso a los servicios de salud,Carencia social,27,652137
2020,27,Tabasco,Carencia por acceso a la seguridad social,Carencia social,58.5,1412762
2020,27,Tabasco,Carencia por calidad y espacios de la vivienda,Carencia social,9.5,230246
2020,27,Tabasco,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,43,1037855
2020,27,Tabasco,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,43.3,1047154
2020,27,Tabasco,Población con al menos una carencia social,Privación social,80.3,1940872
2020,27,Tabasco,Población con al menos tres carencias sociales,Privación social,37.2,898542
2020,27,Tabasco,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,22.4,542349
2020,27,Tabasco,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,59.6,1441040
2020,28,Tamaulipas,Población en situación de pobreza,Pobreza,34.9,1233943
2020,28,Tamaulipas,Población en situación de pobreza moderada,Pobreza,31.1,1098449
2020,28,Tamaulipas,Población en situación de pobreza extrema,Pobreza,3.8,135494
2020,28,Tamaulipas,Población vulnerable por carencias sociales,Pobreza,21,740826
2020,28,Tamaulipas,Población vulnerable por ingresos,Pobreza,13.4,472000
2020,28,Tamaulipas,Población no pobre y no vulnerable,Pobreza,30.7,1084588
2020,28,Tamaulipas,Rezago educativo,Carencia social,15.6,551619
2020,28,Tamaulipas,Carencia por acceso a los servicios de salud,Carencia social,19.6,690477
2020,28,Tamaulipas,Carencia por acceso a la seguridad social,Carencia social,39.8,1406417
2020,28,Tamaulipas,Carencia por calidad y espacios de la vivienda,Carencia social,5.6,197556
2020,28,Tamaulipas,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,8.1,285290
2020,28,Tamaulipas,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,14.1,498258
2020,28,Tamaulipas,Población con al menos una carencia social,Privación social,55.9,1974769
2020,28,Tamaulipas,Población con al menos tres carencias sociales,Privación social,11.2,395204
2020,28,Tamaulipas,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,12.7,446982
2020,28,Tamaulipas,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,48.3,1705943
2020,29,Tlaxcala,Población en situación de pobreza,Pobreza,59.3,800410
2020,29,Tlaxcala,Población en situación de pobreza moderada,Pobreza,49.4,667517
2020,29,Tlaxcala,Población en situación de pobreza extrema,Pobreza,9.8,132893
2020,29,Tlaxcala,Población vulnerable por carencias sociales,Pobreza,18.2,246262
2020,29,Tlaxcala,Población vulnerable por ingresos,Pobreza,9.4,127236
2020,29,Tlaxcala,Población no pobre y no vulnerable,Pobreza,13,176140
2020,29,Tlaxcala,Rezago educativo,Carencia social,16.1,216784
2020,29,Tlaxcala,Carencia por acceso a los servicios de salud,Carencia social,27.6,372102
2020,29,Tlaxcala,Carencia por acceso a la seguridad social,Carencia social,64.9,875542
2020,29,Tlaxcala,Carencia por calidad y espacios de la vivienda,Carencia social,8.2,110261
2020,29,Tlaxcala,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,7.7,103932
2020,29,Tlaxcala,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,32.9,444830
2020,29,Tlaxcala,Población con al menos una carencia social,Privación social,77.5,1046672
2020,29,Tlaxcala,Población con al menos tres carencias sociales,Privación social,21.5,290498
2020,29,Tlaxcala,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,27.7,374092
2020,29,Tlaxcala,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,68.7,927646
2020,30,Veracruz,Población en situación de pobreza,Pobreza,58.6,4749645
2020,30,Veracruz,Población en situación de pobreza moderada,Pobreza,44.7,3619893
2020,30,Veracruz,Población en situación de pobreza extrema,Pobreza,13.9,1129752
2020,30,Veracruz,Población vulnerable por carencias sociales,Pobreza,21.7,1762644
2020,30,Veracruz,Población vulnerable por ingresos,Pobreza,5.9,480980
2020,30,Veracruz,Población no pobre y no vulnerable,Pobreza,13.7,1111491
2020,30,Veracruz,Rezago educativo,Carencia social,27.8,2254756
2020,30,Veracruz,Carencia por acceso a los servicios de salud,Carencia social,31,2508904
2020,30,Veracruz,Carencia por acceso a la seguridad social,Carencia social,65.2,5281272
2020,30,Veracruz,Carencia por calidad y espacios de la vivienda,Carencia social,15,1212038
2020,30,Veracruz,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,37.8,3059670
2020,30,Veracruz,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,24.4,1976771
2020,30,Veracruz,Población con al menos una carencia social,Privación social,80.4,6512289
2020,30,Veracruz,Población con al menos tres carencias sociales,Privación social,36.8,2983158
2020,30,Veracruz,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,24.4,1978103
2020,30,Veracruz,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,64.5,5230625
2020,31,Yucatán,Población en situación de pobreza,Pobreza,49.5,1156872
2020,31,Yucatán,Población en situación de pobreza moderada,Pobreza,38.2,893187
2020,31,Yucatán,Población en situación de pobreza extrema,Pobreza,11.3,263685
2020,31,Yucatán,Población vulnerable por carencias sociales,Pobreza,22.1,516808
2020,31,Yucatán,Población vulnerable por ingresos,Pobreza,9.1,212010
2020,31,Yucatán,Población no pobre y no vulnerable,Pobreza,19.3,452104
2020,31,Yucatán,Rezago educativo,Carencia social,21.8,510807
2020,31,Yucatán,Carencia por acceso a los servicios de salud,Carencia social,24.7,578464
